subspecies,health,pollen_carrying,caste,file_path
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\046_175.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\046_148.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\046_174.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\046_160.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\046_028.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\046_000.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\046_016.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\046_176.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\046_162.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\046_177.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\046_188.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\046_017.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_081.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_095.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_042.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_056.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_057.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_043.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_094.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_080.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_109.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_096.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_082.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_069.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_055.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_041.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_040.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_054.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_068.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_083.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_097.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_108.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_093.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_087.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_050.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_044.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_078.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_079.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_045.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_051.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_086.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_092.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_084.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_090.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_047.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_053.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_052.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_046.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_091.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_085.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_103.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_088.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_089.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_102.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_100.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_101.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_105.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_111.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_110.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_104.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_112.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\009_106.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_017.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_003.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_002.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_014.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_029.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_015.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_039.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_038.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_060.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_114.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_128.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_129.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_049.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_075.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_063.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_088.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_117.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_116.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_089.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_076.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_062.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_066.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_072.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_099.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_112.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_106.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_113.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_098.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_073.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_067.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_059.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_071.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_065.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_064.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_070.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_069.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_096.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_082.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_121.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_109.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_108.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_134.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_120.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_097.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_081.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_095.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_123.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_094.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_090.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_133.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_127.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_126.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_132.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_118.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_124.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_130.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_131.png
Italian honey bee,"few varrao, hive beetles",False,worker,Data\bee_imgs\031_119.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_129.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_101.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_115.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_459.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_465.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_303.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_317.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_471.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_288.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_277.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_263.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_049.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_075.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_061.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_060.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_074.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_048.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_262.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_276.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_289.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_316.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_470.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_464.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_302.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_458.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_114.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_100.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_128.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_116.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_102.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_328.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_472.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_314.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_300.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_466.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_260.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_274.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_089.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_076.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_077.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_063.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_088.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_275.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_261.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_249.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_301.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_467.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_473.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_315.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_329.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_103.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_117.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_113.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_107.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_311.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_477.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_463.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_305.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_339.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_265.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_259.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_098.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_067.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_073.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_072.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_099.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_258.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_270.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_264.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_338.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_462.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_304.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_310.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_476.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_106.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_112.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_104.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_110.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_138.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_306.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_460.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_474.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_312.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_448.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_299.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_272.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_266.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_267.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_273.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_298.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_449.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_475.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_313.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_307.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_461.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_139.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_111.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_189.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_162.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_176.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_348.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_360.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_406.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_412.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_374.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_228.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_214.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_200.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_201.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_215.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_229.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_413.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_375.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_361.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_407.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_349.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_177.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_163.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_188.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_175.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_161.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_388.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_439.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_377.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_411.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_363.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_203.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_217.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_216.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_202.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_404.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_362.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_376.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_410.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_438.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_389.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_160.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_174.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_170.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_164.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_399.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_414.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_372.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_366.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_400.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_428.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_206.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_212.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_213.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_207.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_429.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_367.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_401.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_415.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_373.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_398.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_198.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_403.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_365.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_371.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_417.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_359.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_211.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_205.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_239.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_238.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_358.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_370.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_416.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_402.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_364.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_382.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_396.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_369.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_341.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_427.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_433.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_355.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_235.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_432.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_354.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_340.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_426.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_368.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_397.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_383.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_395.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_381.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_418.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_356.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_430.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_424.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_342.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_425.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_343.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_357.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_431.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_419.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_380.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_394.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_390.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_384.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_435.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_353.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_347.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_421.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_409.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_408.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_346.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_420.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_352.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_385.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_391.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_387.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_393.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_422.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_344.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_350.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_436.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_378.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_379.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_351.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_437.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_423.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_345.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_392.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_386.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_487.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_478.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_444.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_450.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_451.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_445.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_479.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_486.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_484.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_453.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_447.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_446.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_452.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_485.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_481.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_456.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_442.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_457.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_480.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_482.png
Italian honey bee,healthy,False,worker,Data\bee_imgs\004_469.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_294.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_280.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_519.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_257.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_525.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_243.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_096.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_082.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_069.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_055.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_727.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_684.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_848.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_690.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_647.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_135.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_653.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_486.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_323.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_445.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_451.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_337.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_450.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_444.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_493.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_134.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_652.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_646.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_120.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_108.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_691.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_685.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_068.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_097.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_524.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_242.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_256.png
Carniolan honey bee,healthy,False,worker,Data\bee_imgs\010_530.png
